"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"80301",1106.29085879293,0.395296387513558,0.28792145657474,1.37293132723141,0.169773696535201,0.330450196713655
"348094",142.187008891102,-0.613095296617044,0.2855515691334,-2.14705630397229,0.0317887994387074,0.108389057323765
"107984754",244.001976946091,-0.251712385303587,0.181985037111815,-1.38314879782633,0.166619245730616,0.326738807646812
"51324",1321.47502461266,0.250524197116232,0.126378705076748,1.98232919829406,0.0474424081451442,0.141374825962845
"123263",211.075501736878,0.13187664041843,0.1525376064174,0.86455165723242,0.387284915888258,0.564485055407044
"123264",27.9364019111148,-1.54587467125179,0.477675511154464,-3.23624434402272,0.00121113662329208,0.0113451382589607
"51285",239.911837553899,-1.06090639600851,0.294031436931389,-3.60813934414799,0.000308400848349432,0.00434923401459491
"390595",362.295656349305,-0.713739681696618,0.193001440541676,-3.69810546332423,0.000217214644002387,0.0034140984079859
"10081",630.866389271174,-0.11262032090648,0.151634968723516,-0.742706790224794,0.457659217845558,0.627938255502189
"10845",1292.98381254611,0.116263364603636,0.108756377020066,1.06902572326572,0.285058078623852,0.463683840996718
"8483",4962.90424346739,1.87834794228398,0.462122541574863,4.06461008347001,4.81128268200877e-05,0.00119265730204601
"112268147",76.734914165985,0.207227446496826,0.25964075620821,0.798131424061355,0.42479422745374,0.600277158638136
"54956",239.669899847195,-0.00685977478365482,0.177816854290087,-0.0385777535602105,0.969227039174052,0.981970935293093
"26831",13.7902286734827,0.40120164162456,0.45551360105002,0.880767644917158,0.378443595320888,0.556815094927185
"26832",12.0253663982068,-0.247334549987241,0.508615884428037,-0.486289472192518,0.62676194246189,0.764134013823575
"9543",17.3300751293737,0.910896313433125,0.623322880028045,1.4613554910613,0.143917908646637,0.296986265797605
"57722",282.6856034879,-0.673083540844105,0.372307391388549,-1.80787047588228,0.0706266617986414,0.184422817643512
"54878",1687.58468911392,0.179613856540282,0.110949125890188,1.61888482761059,0.105472045953355,0.241318833698124
"51495",2234.30102021421,0.581536483517412,0.242179180892169,2.40126538282554,0.0163384825283417,0.0687339352146091
"81556",753.590896166177,0.341994198435068,0.138687827427788,2.46592801097224,0.0136658796650069,0.0606896775714387
"9187",601.646196156491,-0.194116008281682,0.155967486028135,-1.24459278805498,0.213281472711041,0.383430279571073
"102723464",8.95659311729464,0.280607640098178,0.554749494735313,0.505827662325432,0.612977637502945,0.754469395793683
"10260",1918.94457445489,0.0375334761455038,0.157173264385539,0.238803185085192,0.811258200338165,0.892244509073556
"109617020",7.12768213248864,0.473134153945225,0.579568470977564,0.816355922790598,0.414296598421078,0.590053200134061
"8766",2801.11433304059,0.490682299433289,0.141753709318689,3.46151294235373,0.000537148292271476,0.00649094360552145
"84465",416.122961558473,-0.300804019868285,0.175272034752407,-1.71621228847606,0.0861231948879607,0.210873236181452
"105370868",10.4868491336654,-0.341382793802755,0.45929360883183,-0.743277910335026,0.457313442469121,0.627763065316863
"115752",1041.48006287151,-0.174754464696749,0.170411928283033,-1.02548258480183,0.305135538555723,0.484837777556805
"54962",242.135516217223,0.0782339593715976,0.212214817185979,0.368654556778831,0.712385224884986,0.824812800317163
"5604",761.667569449814,0.0185065625839583,0.236501371925236,0.0782513963166722,0.93762807897014,0.965636131892678
"10302",381.877017620291,0.241326160972408,0.147040223432611,1.64122547789115,0.100750618843225,0.234075227613057
"100616149",7.58035280037352,0.212918410842545,0.522423139174319,0.407559303707448,0.683597247168284,0.804938537344936
"6124",16394.7823932407,-0.40022001548735,0.152498092401718,-2.62442637271206,0.00867950559683698,0.044559324137725
"595100",20.2268269999643,0.541597102067014,0.378077700605565,1.43250210525387,0.152000176043106,0.307826828968868
"595099",17.8513504015171,0.357229061695362,0.351589342269226,1.01604064386519,0.309610032379209,0.48936994173918
"595097",18.7950807578825,-0.0275109325619599,0.345650295596679,-0.0795918097349495,0.936561909436026,0.965098139362714
"595098",12.1460553551509,0.0873274335062327,0.417689655054937,0.209072531362422,0.834391617634845,0.906906150091249
"55055",435.846891435719,0.855696663090581,0.25630973611245,3.33852578551743,0.000842242128809421,0.00889238057746703
"197021",59.9397800283229,0.727815660820535,0.262900679267658,2.76840540255717,0.00563313361486781,0.033036869357072
"4091",394.41138494154,-0.653497103901837,0.292160610898862,-2.23677347158909,0.0253011492288057,0.0925574144961115
"105376718",54.4042176470901,-1.42591947179503,0.396376897420932,-3.59738289762327,0.000321435131913692,0.00447629479837564
"102723493",14.1980842938171,-2.7380758408965,0.712828305632464,-3.84114353942092,0.000122462474271483,0.00230694772961199
"4088",1539.63191774413,-0.285566373155223,0.237841227915326,-1.20065968233601,0.229883239621737,0.403251267410821
"79719",1021.70887597544,0.715561002140482,0.203284819244505,3.5199923181663,0.000431559297428037,0.00550356428056034
"64799",150.201643148307,0.294573355814887,0.274505581447577,1.07310515968923,0.283223936239413,0.461933996613112
"100506686",256.617880713728,-0.259247137610917,0.192815789999581,-1.3445327149373,0.178776184750501,0.341838131271942
"145853",95.876882727456,-0.438241313045329,0.195948069362726,-2.23651763689534,0.02531788332789,0.092591707076945
"5607",585.966452650955,-0.480583604656522,0.173796173912577,-2.76521395055718,0.00568854720335633,0.0332330435381084
"107984718",50.044010191222,-0.691584104493266,0.338475949758283,-2.04322967403489,0.0410297075517145,0.12828427995453
"390598",10.6791699846002,-1.30310479764894,0.483051979275641,-2.6976492252511,0.00698309791749391,0.0382493749255045
"8554",1757.80678925582,0.151385627945448,0.145113494801088,1.04322225960416,0.296845366344296,0.476302666992962
"105370871",32.626617387381,-0.150565577138799,0.332638841333201,-0.452639795567285,0.65080813793505,0.781238505215825
"91860",407.726573767484,-0.164444894690871,0.14927739295786,-1.10160615370133,0.27063293186808,0.447938125197284
"54982",496.247638521907,0.164066680480035,0.184498357216046,0.889258218640473,0.373864320607889,0.552301036541607
"10116",3100.51464024175,0.336444878513181,0.148324713661396,2.26829953153483,0.0233109564646616,0.0878150343343901
