"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Nuclear Envelope (NE) Reassembly R-HSA-2995410","1/75",0.672598953315564,0.913258477018786,0,0,0.902325795182938,0.357867856676188,"TUBB3"
"Neuronal System R-HSA-112316","5/386",0.676109873285551,0.913258477018786,0,0,0.874468277672187,0.342266605537976,"CAMK4;GPRIN1;UBD;CHRNA6;CACNG4"
"SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214","1/76",0.677446276118783,0.913258477018786,0,0,0.890249433106576,0.346685409180735,"CBX4"
"Transcriptional Regulation By Small RNAs R-HSA-5578749","1/76",0.677446276118783,0.913258477018786,0,0,0.890249433106576,0.346685409180735,"H2BC26"
"G2/M DNA Damage Checkpoint R-HSA-69473","1/77",0.682222071362454,0.913258477018786,0,0,0.878490870032223,0.335934958165637,"H2BC26"
"Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941","1/77",0.682222071362454,0.913258477018786,0,0,0.878490870032223,0.335934958165637,"H2BC26"
"Oncogenic MAPK Signaling R-HSA-6802957","1/78",0.686927390990377,0.913258477018786,0,0,0.867037724180581,0.325595800004093,"FN1"
"Pre-NOTCH Expression And Processing R-HSA-1912422","1/78",0.686927390990377,0.913258477018786,0,0,0.867037724180581,0.325595800004093,"H2BC26"
"COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434","1/78",0.686927390990377,0.913258477018786,0,0,0.867037724180581,0.325595800004093,"KIF26B"
"RNA Polymerase I Promoter Clearance R-HSA-73854","1/78",0.686927390990377,0.913258477018786,0,0,0.867037724180581,0.325595800004093,"H2BC26"
"FCERI Mediated NF-kB Activation R-HSA-2871837","1/78",0.686927390990377,0.913258477018786,0,0,0.867037724180581,0.325595800004093,"CARD11"
"Neutrophil Degranulation R-HSA-6798695","6/468",0.691539249709817,0.913258477018786,0,0,0.864737338785782,0.318945715648872,"CD53;RAP2C;CLEC4C;RAB31;PTPRC;SELL"
"Amyloid Fiber Formation R-HSA-977225","1/79",0.691563271514165,0.913258477018786,0,0,0.855878248735392,0.31564844001342,"H2BC26"
"RNA Polymerase I Transcription R-HSA-73864","1/79",0.691563271514165,0.913258477018786,0,0,0.855878248735392,0.31564844001342,"H2BC26"
"Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372","1/79",0.691563271514165,0.913258477018786,0,0,0.855878248735392,0.31564844001342,"CARD11"
"Processing Of DNA Double-Strand Break Ends R-HSA-5693607","1/80",0.696130734193324,0.913258477018786,0,0,0.845001291655903,0.306074508693551,"H2BC26"
"COPI-mediated Anterograde Transport R-HSA-6807878","1/80",0.696130734193324,0.913258477018786,0,0,0.845001291655903,0.306074508693551,"CAPZA1"
"Nervous System Development R-HSA-9675108","7/545",0.696570778916502,0.913258477018786,0,0,0.865919299876084,0.313104183467576,"SEMA7A;PTPRC;GPRIN1;CXCR4;PLXNC1;EZR;MRPL13"
"Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453","1/81",0.700630785434156,0.913258477018786,0,0,0.834396258503401,0.296856684428659,"RLN1"
"Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582","1/81",0.700630785434156,0.913258477018786,0,0,0.834396258503401,0.296856684428659,"H2BC26"
"Cellular Senescence R-HSA-2559583","2/165",0.702366630918821,0.913258477018786,0,0,0.818358843359367,0.289125970696803,"H2BC26;CBX4"
"Mitochondrial Translation Elongation R-HSA-5389840","1/82",0.705064416831055,0.913258477018786,0,0,0.824053078021332,0.287978622746373,"MRPL13"
"Mitochondrial Translation Initiation R-HSA-5368286","1/82",0.705064416831055,0.913258477018786,0,0,0.824053078021332,0.287978622746373,"MRPL13"
"Mitochondrial Translation Termination R-HSA-5419276","1/82",0.705064416831055,0.913258477018786,0,0,0.824053078021332,0.287978622746373,"MRPL13"
"Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253","1/84",0.713736313970123,0.913258477018786,0,0,0.804114416851078,0.271180907319604,"LEF1"
"Peptide Chain Elongation R-HSA-156902","1/86",0.722154071360556,0.913258477018786,0,0,0.785114045618247,0.25556778634162,"MRPL13"
"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366","1/86",0.722154071360556,0.913258477018786,0,0,0.785114045618247,0.25556778634162,"SLC40A1"
"RAC2 GTPase Cycle R-HSA-9013404","1/87",0.726269976036329,0.913258477018786,0,0,0.77594526182566,0.248173262100387,"RAC2"
"Vesicle-mediated Transport R-HSA-5653656","8/637",0.726400466723872,0.913258477018786,0,0,0.845365964447743,0.27022445068593,"DENND1C;MSR1;GJB2;RAB31;CAPZA1;KIF26B;AP1S3;CD3D"
"Opioid Signaling R-HSA-111885","1/88",0.730325112374783,0.913258477018786,0,0,0.766987254671984,0.241037621244869,"CAMK4"
"PCP/CE Pathway R-HSA-4086400","1/88",0.730325112374783,0.913258477018786,0,0,0.766987254671984,0.241037621244869,"RAC2"
"Protein-protein Interactions At Synapses R-HSA-6794362","1/88",0.730325112374783,0.913258477018786,0,0,0.766987254671984,0.241037621244869,"GPRIN1"
"Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531","1/88",0.730325112374783,0.913258477018786,0,0,0.766987254671984,0.241037621244869,"GPRC5A"
"Meiosis R-HSA-1500620","1/88",0.730325112374783,0.913258477018786,0,0,0.766987254671984,0.241037621244869,"H2BC26"
"Mitochondrial Translation R-HSA-5368287","1/88",0.730325112374783,0.913258477018786,0,0,0.766987254671984,0.241037621244869,"MRPL13"
"Ion Channel Transport R-HSA-983712","2/175",0.732614301407276,0.913258477018786,0,0,0.77066030105151,0.239780092055194,"ATP1A3;MCOLN2"
"Peptide Hormone Metabolism R-HSA-2980736","1/89",0.734320374692502,0.913258477018786,0,0,0.758232838589981,0.234149782656933,"INHBA"
"Antimicrobial Peptides R-HSA-6803157","1/89",0.734320374692502,0.913258477018786,0,0,0.758232838589981,0.234149782656933,"RNASE6"
"Chaperonin-mediated Protein Folding R-HSA-390466","1/90",0.738256643983416,0.913258477018786,0,0,0.74967515095926,0.227499239158845,"TUBB3"
"Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756","1/90",0.738256643983416,0.913258477018786,0,0,0.74967515095926,0.227499239158845,"TP53INP1"
"Eukaryotic Translation Termination R-HSA-72764","1/90",0.738256643983416,0.913258477018786,0,0,0.74967515095926,0.227499239158845,"MRPL13"
"Viral mRNA Translation R-HSA-192823","1/90",0.738256643983416,0.913258477018786,0,0,0.74967515095926,0.227499239158845,"MRPL13"
"MAPK6/MAPK4 Signaling R-HSA-5687128","1/90",0.738256643983416,0.913258477018786,0,0,0.74967515095926,0.227499239158845,"MMP10"
"Activation Of HOX Genes During Differentiation R-HSA-5619507","1/91",0.742134788536323,0.913258477018786,0,0,0.741307634164777,0.22107602189586,"H2BC26"
"EPH-Ephrin Signaling R-HSA-2682334","1/91",0.742134788536323,0.913258477018786,0,0,0.741307634164777,0.22107602189586,"GPRIN1"
"HCMV Late Events R-HSA-9610379","1/91",0.742134788536323,0.913258477018786,0,0,0.741307634164777,0.22107602189586,"H2BC26"
"RNA Polymerase II Transcription R-HSA-73857","17/1312",0.744514964768317,0.913258477018786,0,0,0.869336962862143,0.256473813411244,"TGFB1;CBX4;ITGA4;STAT1;LEF1;FOXP3;RUNX2;MMP13;H2BC26;CAMK4;GPRIN1;TP53INP1;CTLA4;PMAIP1;SKIL;ZNF267;NKX3-2"
"Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125","1/92",0.745955663581731,0.913258477018786,0,0,0.733124018838305,0.214870668210149,"CD52"
"Class B/2 (Secretin Family Receptors) R-HSA-373080","1/92",0.745955663581731,0.913258477018786,0,0,0.733124018838305,0.214870668210149,"WNT7B"
"Telomere Maintenance R-HSA-157579","1/92",0.745955663581731,0.913258477018786,0,0,0.733124018838305,0.214870668210149,"H2BC26"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956","1/92",0.745955663581731,0.913258477018786,0,0,0.733124018838305,0.214870668210149,"MRPL13"
"Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442","2/181",0.749483535810662,0.915693436976066,0,0,0.744599309779396,0.21472079437948,"CAPZA1;KIF26B"
"Cellular Response To Chemical Stress R-HSA-9711123","2/182",0.752204685669744,0.917134811421102,0,0,0.740424725066363,0.210833573826972,"HELZ2;NOX4"
"UCH Proteinases R-HSA-5689603","1/95",0.75708303949524,0.917689339449697,0,0,0.709617889709075,0.197474124057145,"TGFB1"
"Metabolism Of Nucleotides R-HSA-15869","1/95",0.75708303949524,0.917689339449697,0,0,0.709617889709075,0.197474124057145,"DCK"
"Protein Folding R-HSA-391251","1/96",0.760683143060586,0.917689339449697,0,0,0.702112423916935,0.192054692908044,"TUBB3"
"HCMV Early Events R-HSA-9609690","1/96",0.760683143060586,0.917689339449697,0,0,0.702112423916935,0.192054692908044,"H2BC26"
"RHO GTPase Effectors R-HSA-195258","3/269",0.761280160717223,0.917689339449697,0,0,0.750811103100216,0.204786612050654,"CYFIP2;H2BC26;RAC2"
"Metabolism Of Vitamins And Cofactors R-HSA-196854","2/186",0.762836645185189,0.917689339449697,0,0,0.724180145422169,0.196043796434707,"SDC1;PARP9"
"RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236","1/98",0.767724602271365,0.917689339449697,0,0,0.687565747948664,0.181740266917501,"H2BC26"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012","1/98",0.767724602271365,0.917689339449697,0,0,0.687565747948664,0.181740266917501,"MRPL13"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689","1/98",0.767724602271365,0.917689339449697,0,0,0.687565747948664,0.181740266917501,"MRPL13"
"Cellular Response To Heat Stress R-HSA-3371556","1/99",0.771167512142602,0.917689339449697,0,0,0.680515063168124,0.176831609792721,"RLN1"
"SLC Transporter Disorders R-HSA-5619102","1/99",0.771167512142602,0.917689339449697,0,0,0.680515063168124,0.176831609792721,"SLC40A1"
"L1CAM Interactions R-HSA-373760","1/99",0.771167512142602,0.917689339449697,0,0,0.680515063168124,0.176831609792721,"EZR"
"Stimuli-sensing Channels R-HSA-2672351","1/100",0.774559559401558,0.919886103480892,0,0,0.673606816463959,0.172080083427414,"MCOLN2"
"Potassium Channels R-HSA-1296071","1/102",0.781194050554417,0.925917251155136,0,0,0.660200713948946,0.163024481854785,"UBD"
"Membrane Trafficking R-HSA-199991","7/599",0.783948346734404,0.927334525461174,0,0,0.784716356981982,0.191009491724135,"DENND1C;GJB2;RAB31;CAPZA1;KIF26B;AP1S3;CD3D"
"Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825","1/104",0.787633935694133,0.928004340075265,0,0,0.647315236774321,0.154528288054309,"CD3D"
"Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393","1/104",0.787633935694133,0.928004340075265,0,0,0.647315236774321,0.154528288054309,"SLC20A1"
"tRNA Processing R-HSA-72306","1/105",0.790782685610325,0.929872920826371,0,0,0.641058346415489,0.150476960787864,"PYDC1"
"HATs Acetylate Histones R-HSA-3214847","1/106",0.793884904445506,0.931679522968592,0,0,0.634920634920635,0.146550339593637,"H2BC26"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339","1/108",0.799952480304406,0.933165224027228,0,0,0.622989382668955,0.139053069711171,"MRPL13"
"Gene Silencing By RNA R-HSA-211000","1/108",0.799952480304406,0.933165224027228,0,0,0.622989382668955,0.139053069711171,"H2BC26"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827","1/108",0.799952480304406,0.933165224027228,0,0,0.622989382668955,0.139053069711171,"MRPL13"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706","1/109",0.802919177889347,0.933165224027228,0,0,0.617189468379945,0.135473841466331,"MRPL13"
"Signaling By NOTCH R-HSA-157118","2/203",0.803720992359115,0.933165224027228,0,0,0.662353760209193,0.144726346232292,"H2BC26;STAT1"
"Assembly Of Pre-Replicative Complex R-HSA-68867","1/110",0.805842025916246,0.933165224027228,0,0,0.611495974536604,0.132002139880954,"H2BC26"
"Mitotic Prophase R-HSA-68875","1/112",0.811558747741539,0.933165224027228,0,0,0.600416743273886,0.125366115751632,"H2BC26"
"MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058","1/112",0.811558747741539,0.933165224027228,0,0,0.600416743273886,0.125366115751632,"HOXC13"
"Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957","1/112",0.811558747741539,0.933165224027228,0,0,0.600416743273886,0.125366115751632,"MRPL13"
"Reproduction R-HSA-1474165","1/113",0.814353885085917,0.933165224027228,0,0,0.595025510204082,0.122194593001627,"H2BC26"
"Keratinization R-HSA-6805567","2/208",0.814497771458574,0.933165224027228,0,0,0.646111534510753,0.132571482271739,"KRT81;KRT80"
"Signaling By ROBO Receptors R-HSA-376176","2/209",0.816588820941385,0.933165224027228,0,0,0.6429572472012,0.130275733783996,"CXCR4;MRPL13"
"HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567","1/114",0.817107700366699,0.933165224027228,0,0,0.58972969718861,0.119116180540707,"H2BC26"
"Interleukin-1 Signaling R-HSA-9020702","1/114",0.817107700366699,0.933165224027228,0,0,0.58972969718861,0.119116180540707,"HOXC13"
"PPARA Activates Gene Expression R-HSA-1989781","1/116",0.822493791005907,0.933938560397928,0,0,0.57941437444543,0.113225880639716,"HELZ2"
"Cap-dependent Translation Initiation R-HSA-72737","1/116",0.822493791005907,0.933938560397928,0,0,0.57941437444543,0.113225880639716,"MRPL13"
"Epigenetic Regulation Of Gene Expression R-HSA-212165","1/116",0.822493791005907,0.933938560397928,0,0,0.57941437444543,0.113225880639716,"H2BC26"
"Chromosome Maintenance R-HSA-73886","1/118",0.827721783951719,0.935635183585997,0,0,0.569451712308855,0.107670899500465,"H2BC26"
"Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206","1/118",0.827721783951719,0.935635183585997,0,0,0.569451712308855,0.107670899500465,"HELZ2"
"Estrogen-dependent Gene Expression R-HSA-9018519","1/119",0.830277944425893,0.935635183585997,0,0,0.564597025250778,0.105012089024976,"H2BC26"
"Homology Directed Repair R-HSA-5693538","1/119",0.830277944425893,0.935635183585997,0,0,0.564597025250778,0.105012089024976,"H2BC26"
"Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168","3/307",0.833795912534272,0.93771710457176,0,0,0.655675468637347,0.119179910971777,"DTX3L;KBTBD8;HERC6"
"HCMV Infection R-HSA-9609646","1/121",0.835277420879047,0.93771710457176,0,0,0.555130385487528,0.0999186779115376,"H2BC26"
"Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849","1/122",0.837721842930315,0.938690200646964,0,0,0.550514420644291,0.0974791278361396,"PARP9"
"Signaling By Rho GTPases R-HSA-194315","7/644",0.841297344534166,0.940924661650055,0,0,0.727564102564103,0.125730440464265,"CYFIP2;H2BC26;BASP1;TPM3;EPSTI1;RAC2;RHOH"
"DNA Replication Pre-Initiation R-HSA-69002","1/127",0.849412190119654,0.946341935338698,0,0,0.528533635676493,0.0862623498098813,"H2BC26"
"Glycerophospholipid Biosynthesis R-HSA-1483206","1/127",0.849412190119654,0.946341935338698,0,0,0.528533635676493,0.0862623498098813,"PLAAT4"
"MAPK Family Signaling Cascades R-HSA-5683057","3/318",0.850912496481014,0.946341935338698,0,0,0.632420091324201,0.102101681442202,"GPRIN1;FN1;MMP10"
"Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202","1/130",0.856019481666183,0.948475961995119,0,0,0.516163054369034,0.0802438151598965,"CARD11"
"Host Interactions Of HIV Factors R-HSA-162909","1/130",0.856019481666183,0.948475961995119,0,0,0.516163054369034,0.0802438151598965,"AP1S3"
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542","7/660",0.858517619898673,0.949475806393513,0,0,0.709141568827633,0.108178181087567,"CYFIP2;H2BC26;BASP1;TPM3;EPSTI1;RAC2;RHOH"
"ER To Golgi Anterograde Transport R-HSA-199977","1/133",0.862337802678957,0.951931340619628,0,0,0.504354772211915,0.0746990787982194,"CAPZA1"
"Gene Expression (Transcription) R-HSA-74160","17/1449",0.866867039176162,0.953737338677295,0,0,0.780316808006109,0.111483605880339,"TGFB1;CBX4;ITGA4;STAT1;LEF1;FOXP3;RUNX2;MMP13;H2BC26;CAMK4;GPRIN1;TP53INP1;CTLA4;PMAIP1;SKIL;ZNF267;NKX3-2"
"Neddylation R-HSA-8951664","2/237",0.867179664242717,0.953737338677295,0,0,0.565536271875681,0.080594064260665,"UBD;KBTBD8"
"Influenza Viral RNA Transcription And Replication R-HSA-168273","1/137",0.870334414340422,0.955440916111718,0,0,0.489420768307323,0.0679696584783376,"MRPL13"
"PTEN Regulation R-HSA-6807070","1/139",0.87415737388463,0.957870418897522,0,0,0.482278418613822,0.0648639673714369,"CBX4"
"Clathrin-mediated Endocytosis R-HSA-8856828","1/142",0.879682199710306,0.962152405933148,0,0,0.471944806291311,0.0605007631242058,"CD3D"
"SLC-mediated Transmembrane Transport R-HSA-425407","2/247",0.881910001730327,0.962819176200999,0,0,0.542174549000488,0.0681325094803602,"SLC20A1;SLC40A1"
"G2/M Checkpoints R-HSA-69481","1/148",0.890017079118379,0.969890406731567,0,0,0.452542921930677,0.0527278694875087,"H2BC26"
"DNA Double-Strand Break Repair R-HSA-5693532","1/149",0.891651393745665,0.969895026103603,0,0,0.44946221731936,0.0515443437016649,"H2BC26"
"Interleukin-1 Family Signaling R-HSA-446652","1/152",0.896410532436157,0.971418799104785,0,0,0.440464927692931,0.0481678294631216,"HOXC13"
"Cellular Response To Starvation R-HSA-9711097","1/153",0.897950150432995,0.971418799104785,0,0,0.437544754744003,0.0470976341778133,"MRPL13"
"Metabolism Of Steroids R-HSA-8957322","1/153",0.897950150432995,0.971418799104785,0,0,0.437544754744003,0.0470976341778133,"HELZ2"
"DNA Replication R-HSA-69306","1/155",0.900961302266959,0.972907395369947,0,0,0.431818181818182,0.0450356015693636,"H2BC26"
"Regulation Of TP53 Activity R-HSA-5633007","1/157",0.903883895351056,0.973803821028223,0,0,0.426238444095587,0.0430732536803696,"TP53INP1"
"RAF/MAP Kinase Cascade R-HSA-5673001","2/271",0.91132372033066,0.973803821028223,0,0,0.493193092860677,0.0457964797047954,"GPRIN1;FN1"
"Cellular Responses To Stress R-HSA-2262752","7/722",0.91146421338533,0.973803821028223,0,0,0.645541958041958,0.0598436418374471,"HELZ2;H2BC26;CBX4;CAPZA1;NOX4;RLN1;MRPL13"
"Transport To Golgi And Subsequent Modification R-HSA-948021","1/164",0.913452371137983,0.973803821028223,0,0,0.407787654939276,0.0369145873729039,"CAPZA1"
"Organelle Biogenesis And Maintenance R-HSA-1852241","2/275",0.915504627178875,0.973803821028223,0,0,0.485866806685919,0.0428922539722439,"HELZ2;CAMK4"
"Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553","1/167",0.917256728199088,0.973803821028223,0,0,0.40035652815343,0.0345779448161587,"MRPL13"
"MAPK1/MAPK3 Signaling R-HSA-5684996","2/277",0.917525192844827,0.973803821028223,0,0,0.482283586720447,0.0415126760966286,"GPRIN1;FN1"
"SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232","1/168",0.918487438800634,0.973803821028223,0,0,0.397938816245061,0.0338355637036075,"CBX4"
"Deubiquitination R-HSA-5688426","2/279",0.919500405944987,0.973803821028223,0,0,0.478752110003573,0.0401791719474152,"TGFB1;H2BC26"
"Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169","3/378",0.919709287774031,0.973803821028223,0,0,0.52958904109589,0.0443253584304841,"DTX3L;KBTBD8;HERC6"
"Cellular Responses To Stimuli R-HSA-8953897","7/736",0.920747761773812,0.973803821028223,0,0,0.632677945435147,0.0522396830461158,"HELZ2;H2BC26;CBX4;CAPZA1;NOX4;RLN1;MRPL13"
"Translation R-HSA-72766","2/281",0.921431178552755,0.973803821028223,0,0,0.475271263777264,0.0388901114392254,"EEF1A2;MRPL13"
"SUMOylation R-HSA-2990846","1/174",0.925497858938326,0.975127989621219,0,0,0.384019503755259,0.029732118834925,"CBX4"
"Disorders Of Transmembrane Transporters R-HSA-5619115","1/176",0.927698461855538,0.975127989621219,0,0,0.379591836734694,0.0284878102365274,"SLC40A1"
"Apoptosis R-HSA-109581","1/178",0.929834276354725,0.975127989621219,0,0,0.37526422998578,0.027300062260669,"PMAIP1"
"RAC1 GTPase Cycle R-HSA-9013149","1/178",0.929834276354725,0.975127989621219,0,0,0.37526422998578,0.027300062260669,"CYFIP2"
"Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226","1/179",0.930878484209836,0.975127989621219,0,0,0.373136895207521,0.0267265017715767,"MRPL13"
"ESR-mediated Signaling R-HSA-8939211","1/188",0.939606149930412,0.981755617156869,0,0,0.355014733165994,0.0221154585337472,"H2BC26"
"rRNA Processing In Nucleus And Cytosol R-HSA-8868773","1/189",0.940505381141875,0.981755617156869,0,0,0.353108264582429,0.0216589224877443,"MRPL13"
"DNA Repair R-HSA-73894","2/310",0.944958763187654,0.984676819783983,0,0,0.429878994725411,0.0243371647986389,"H2BC26;ISG15"
"rRNA Processing R-HSA-72312","1/199",0.948795351526335,0.986796263232751,0,0,0.335102727959871,0.0176137198757138,"MRPL13"
"Ub-specific Processing Proteases R-HSA-5689880","1/201",0.950309678709859,0.986796263232751,0,0,0.33171768707483,0.0169067780652792,"H2BC26"
"Phospholipid Metabolism R-HSA-1483257","1/208",0.955266799842458,0.988493471141326,0,0,0.320385158894476,0.0146623005508254,"PLAAT4"
"Programmed Cell Death R-HSA-5357801","1/208",0.955266799842458,0.988493471141326,0,0,0.320385158894476,0.0146623005508254,"PMAIP1"
"Transcriptional Regulation By TP53 R-HSA-3700989","2/354",0.968315390234006,0.996048734810909,0,0,0.375290878063916,0.0120834011811673,"TP53INP1;PMAIP1"
"Mitotic Anaphase R-HSA-68882","1/232",0.968809497197986,0.996048734810909,0,0,0.286745001030715,0.00908617020812957,"TUBB3"
"Mitotic Metaphase And Anaphase R-HSA-2555396","1/233",0.969274922082717,0.996048734810909,0,0,0.285494370161858,0.00890941995809267,"TUBB3"
"Chromatin Modifying Enzymes R-HSA-3247509","1/238",0.971500239152986,0.996048734810909,0,0,0.279399523522489,0.00807849188368932,"H2BC26"
"Metabolism Of Amino Acids And Derivatives R-HSA-71291","2/364",0.972103483981709,0.996048734810909,0,0,0.364735164897328,0.0103194575596497,"SEPHS2;MRPL13"
"Post-translational Protein Modification R-HSA-597592","13/1383",0.972632353758095,0.996048734810909,0,0,0.616956566754672,0.0171199995478862,"CD52;TGFB1;CBX4;FN1;VCAN;RAB31;H2BC26;TUBB3;CAPZA1;UBD;RAB19;KBTBD8;MATN3"
"Leishmania Infection R-HSA-9658195","1/247",0.975108697687901,0.996048734810909,0,0,0.269053149715171,0.00678184231517934,"CYFIP2"
"M Phase R-HSA-68886","2/380",0.977274035788216,0.996048734810909,0,0,0.349007710782455,0.00802305182539974,"H2BC26;TUBB3"
"Signaling By Receptor Tyrosine Kinases R-HSA-9006934","3/496",0.978513956989847,0.996048734810909,0,0,0.400372335991553,0.00869617865853922,"CYFIP2;STAT1;HOXC13"
"Signaling By Nuclear Receptors R-HSA-9006931","1/260",0.979531906052877,0.996048734810909,0,0,0.255377826806398,0.00528133305484426,"H2BC26"
"Sensory Perception R-HSA-9709957","4/616",0.981941930594469,0.996048734810909,0,0,0.428834534959459,0.00781469726864715,"CAPZA1;SDC1;EZR;PPEF1"
"Cell Cycle Checkpoints R-HSA-69620","1/271",0.982656482914292,0.996048734810909,0,0,0.244834971025447,0.00428355376211414,"H2BC26"
"Asparagine N-linked Glycosylation R-HSA-446203","1/282",0.98530537896895,0.997035204909057,0,0,0.235117534558307,0.0034805992067684,"CAPZA1"
"Transport Of Small Molecules R-HSA-382551","4/706",0.993383246109081,0.99992452957084,0,0,0.372093478622688,0.00247023247510145,"SLC20A1;SLC40A1;ATP1A3;MCOLN2"
"Metabolism Of Lipids R-HSA-556833","4/732",0.995092192872889,0.99992452957084,0,0,0.358313507798044,0.00176286303033757,"HELZ2;UGCG;CERS6;PLAAT4"
"Metabolism Of Proteins R-HSA-392499","16/1890",0.99604479648051,0.99992452957084,0,0,0.545659716245319,0.00216247456831827,"CD52;TGFB1;CBX4;FN1;INHBA;MRPL13;VCAN;RAB31;H2BC26;TUBB3;CAPZA1;UBD;EEF1A2;RAB19;KBTBD8;MATN3"
"Cell Cycle, Mitotic R-HSA-69278","2/523",0.996562088902645,0.99992452957084,0,0,0.251341277275913,0.000865577709985042,"H2BC26;TUBB3"
"Metabolism Of RNA R-HSA-8953854","3/666",0.997264854703992,0.99992452957084,0,0,0.295078410710965,0.00080818808746184,"GPRC5A;PYDC1;MRPL13"
"Cell Cycle R-HSA-1640170","2/654",0.999428223127871,0.99992452957084,0,0,0.199470256914927,0.000114085098300981,"H2BC26;TUBB3"
"Metabolism R-HSA-1430728","13/2049",0.99992452957084,0.99992452957084,0,0,0.400063049506054,3.01940694314375e-05,"CERS6;LUM;BGN;PARP9;MRPL13;PLAAT4;DCK;HS6ST3;HELZ2;UGCG;VCAN;SDC1;SEPHS2"
