"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",5.34772973167904e-16,6.43637471277084e-15,1.02766987054358,0.697073417578906,2.94517595070264,63,"OAS1;OAS2;MX1;IFI6;RSAD2;EIF2AK2;STAT1;ISG15;IFIT5;IRF7;OAS3;PTPN1;OASL;PTPN6;IFIT1;IFI27;IRF9;ADAR;PSMB8;STAT2;ISG20;HLA-C;BST2;MX2;IRF8;IFIT2;HLA-B;IFIT3;HLA-H;IFITM1;HLA-A;IRF1;ABCE1;IRF5;IFITM3;SOCS3;IFI35;KPNA1;USP18;RNASEL;SAMHD1;HLA-F"
"REACTOME_REPRODUCTION",5.84957571771169e-16,6.9780779358189e-15,1.02766987054358,0.547200327290572,2.62881666681251,136,"H2BC26;H3C12;CXCR4;H4C12;H4C11;EOMES;TINF2;RAD21;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;PRDM1;H2BC10;H2AC14;PDPN;H2BC8;H2AC4;UBE2I;H4C9;H4C16;H2AX;H2BC7;RPA3;H2BC21;H2BC5;H2BC13;H3C4;H4C14;BRCA2;H2BC14;H2BC4;H4C15;H2BC17;H3C7;SYCP2;BLM;H3C3;CD9;H2AC8;H3C13;LMNB1;CDK2;H4C1;H2BC6;POT1;H2BC3;H3C11;H3C14;H3C15;H2BC15;H2BC11;TERF2IP;H3-3A;H2AC6;STAG2;H3C2;RAD51;FIGNL1;H4C8;H2AZ2;H3-3B;HVCN1;RPA2;B4GALT1;H2AJ;TERF1;H4C4;H2AC20;DIDO1;REC8;H3C6;CDK4;SMC3"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",6.06751283785706e-16,7.17456781178185e-15,1.02766987054358,0.596314674035802,2.76801127532759,112,"EDEM1;SPCS3;YWHAZ;IFIT1;PDIA6;HYOU1;HERPUD1;TARS1;DNAJB9;EIF4E;CALR;SLC30A5;EIF4A3;SLC7A5;ATP6V0D1;CNOT6;SPCS1;XBP1;POP4;SEC31A;H2AX;MTHFD2;KIF5B;HSPA5;SERP1;HSP90B1;PARN;LSM1;HSPA9;DCP2;DNAJC3;SRPRA;SRPRB;EIF2S1;BANF1;SSR1;CNOT2;PAIP1;ERO1A;WIPI1;DNAJA4;SLC1A4;EIF2AK3;NFYA;FUS;CCL2;NABP1;SEC11A;ALDH18A1;XPOT;EIF4G1;CKS1B;MTREX;NFYB;EXOSC9;NHP2;ARFGAP1;IARS1;YIF1A;CHAC1;NOLC1;NOP56;ATF6;EXOC2;EDC4;EXOSC1;EIF4A2;ASNS;LSM4;EIF4A1;SHC1;KDELR3;EIF4EBP1;SDAD1;PREB"
"REACTOME_MITOTIC_PROMETAPHASE",6.6923289547095e-16,7.84457341821601e-15,1.02766987054358,0.496445170369936,2.55517824625206,199,"TUBB3;PPP2CA;RAD21;WAPL;BUB1;KIF2A;MAPRE1;NEK6;BUB3;TUBA1C;PLK1;ZW10;CENPQ;CENPU;ZWILCH;NEDD1;ZWINT;CCNB1;CDK1;NEK2;CENPK;SKA1;PPP1CC;SGO2;NUP37;MAD2L1;SMC4;KIF18A;CEP135;XPO1;BUB1B;KNL1;CENPA;BIRC5;KIF2C;PLK4;PDS5A;CSNK2A1;NCAPH;CCNB2;CENPE;MZT1;CDC20;ERCC6L;CCP110;CENPI;TUBA4B;SKA2;SPC25;TUBA1B;CDCA5;DSN1;DYNLL1;CDCA8;NDC80;NCAPG;CKAP5;NUF2;TUBA1A;HAUS2;CENPL;PPP2R5E;DYNC1LI1;DYNLL2;HSP90AA1;SGO1;SPC24;STAG2;AURKB;NUP160;RCC2;CENPF;CENPH;CENPP;KNTC1;CETN2;MIS12;NUP43;CLIP1;SPDL1;CENPN;CENPM;SEC13;CEP70;INCENP;TUBA4A;PPP2R1A;TUBB;RANBP2;CSNK1D;ITGB3BP;HAUS1;SEH1L;SMC3;CEP43;CEP41;HAUS3;ACTR1A;TUBB8"
"REACTOME_SARS_COV_2_INFECTION",7.66085965503551e-16,8.90244725429988e-15,1.02766987054358,0.439541506990194,2.36026893124457,283,"PARP9;TLR7;STAT1;RIGI;SDC1;ISG15;IRF7;TBK1;PTPN6;B2M;YWHAZ;IFIH1;GALNT1;NUP210;MGAT4A;STAT2;HLA-C;PARP14;CANX;UBE2N;GPC6;NUP50;YWHAQ;TLR1;SNRPG;MAGT1;RPS27L;G3BP2;KPNA2;SEC24A;RPN1;UBE2I;CHMP2B;SUMO1;HLA-B;STT3B;YWHAH;OSTC;NUP37;YWHAB;MAN2A1;DDX20;VPS33A;TLR8;CHMP4B;SMN1;NOD2;SIKE1;MAP1LC3B;CTSL;RAE1;SNRPB;HLA-A;MGAT2;NUP155;CHUK;SRPK2;ST6GAL1;SRPK1;PDPK1;RPN2;VHL;UBE2V1;TOMM70;STT3A;TAB3;HSP90AB1;ZDHHC20;DDX5;GSK3B;FUT8;MAP3K7;SDC4;SEC24D;RIPK2;MGAT5;NUP153;SAR1B;NDC1;NUP205;NUP62;ZCRB1;VPS41;ZDHHC5;SNRPE;RB1;TRIM25;HSP90AA1;PARP8;SEC24C;SNRPF;SMN2;GEMIN7;VPS16;DAD1;NUP160;ZDHHC9;TMEM258;G3BP1;CSNK1A1;HLA-F;NUP43;TUFM;VPS18;BECN1;EDEM2;SNRPD1;GANAB;CNBP;IFNAR2;PARP10;TKFC;SEC13;CHMP7;VPS45;OST4;MGAT4B;RANBP2;UBC;LARP1;SEH1L;ST6GALNAC4;CHMP2A;CRB3"
"REACTOME_GENE_SILENCING_BY_RNA",1.1153734211619e-15,1.28506271087713e-14,1.01754479730988,0.60492514909349,2.75713678437316,101,"POLR2K;H2BC26;H3C12;H4C12;H4C11;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;POLR2B;H2BC10;H2AC14;H2BC8;H2AC4;H4C9;H4C16;TSNAX;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;H3C4;H4C14;H2BC14;H2BC4;H4C15;H2BC17;H3C7;POLR2D;H3C3;H2AC8;H3C13;H4C1;H2BC6;H2BC3;H3C11;H3C14;TSN;H3C15;H2BC15;POLR2G;H2BC11;H3-3A;RAN;HSP90AA1;TDRD1;POLR2J;H2AC6;MOV10L1;H3C2;POLR2H;H4C8;H2AZ2;H3-3B;H2AJ;H4C4;H2AC20;BCDIN3D;MYBL1;H3C6;TDRKH;TDRD12"
"REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE",1.29924237042255e-15,1.48421925027932e-14,1.01754479730988,0.739376013612768,2.988538825615,51,"H2BC26;H4C12;H4C11;TINF2;H2AC19;H2AC18;H2BC12;H2AC7;H2BC9;H2BC10;H2AC14;H2BC8;H2AC4;H4C9;H4C16;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;NEIL3;H4C14;H2BC14;H2BC4;H4C15;H2BC17;H2AC8;H4C1;H2BC6;POT1;H2BC3;H2BC15;H2BC11;TERF2IP;H2AC6;H4C8;H2AZ2;H2AJ;MPG;TERF1;H4C4;H2AC20"
"REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION",1.49390606486636e-15,1.69225661801669e-14,1.01754479730988,0.610907292571354,2.77085584149185,98,"LEF1;STAT1;H2BC26;H3C12;H4C12;H4C11;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;H2BC10;H2AC14;H2BC8;H2AC4;H4C9;H4C16;H2AX;HIF1A;H2BC7;H2BC21;H2BC5;H2BC13;H3C4;H4C14;H2BC14;H2BC4;H4C15;H2BC17;H3C7;RBBP7;IRF1;H3C3;H2AC8;H3C13;H4C1;H2BC6;DPY30;H2BC3;H3C11;H3C14;RBBP4;H3C15;EZH2;NFKB1;H2BC15;H2BC11;H3-3A;H2AC6;H3C2;H4C8;H2AZ2;H3-3B;NFE2L2;RELA;H2AJ;H4C4;H2AC20;CD274;RBBP5;H3C6"
"REACTOME_UCH_PROTEINASES",2.33482571234403e-15,2.62278755019979e-14,1.00731795687447,0.627556693135003,2.80303148698122,87,"ACTB;PSMA5;PSMC2;PSMA6;TGFB1;PSMA4;USP15;H2AC25;PSMA2;H2AC17;H2AC15;H2AC19;H2AC18;H2AC7;H2AC14;PSMD6;H2AC4;PSMA1;PSMD14;PSMD12;H2AC13;PSMB4;PSMD1;KDM1B;H2AC16;PSMB1;RUVBL1;PSMA3;PSMD2;PSMB2;PSMC6;SMAD7;NEDD8;ADRM1;PSMC4;H2AC8;PSMD7;H2AC11;H2AC21;PSMA7;TGFBR1;H2AC12;BARD1;ACTL6A;PSMB3;H2AC6;SEM1;PSMB5;ASXL2;PSMD8;PSMD11;PSMD3;H2AC20;UBC"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",2.36124759587779e-15,2.6305469084655e-14,1.00731795687447,0.689600864378797,2.91360397647395,63,"H2BC26;H3C12;H4C12;H4C11;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;H2BC10;H2AC14;H2BC8;H2AC4;H4C9;H4C16;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;H3C4;H4C14;H2BC14;H2BC4;H4C15;H2BC17;H3C7;H3C3;H2AC8;H3C13;H4C1;NCOA2;H2BC6;H2BC3;H3C11;H3C14;H3C15;H2BC15;H2BC11;H3-3A;H2AC6;H3C2;H4C8;H2AZ2;H3-3B;H2AJ;H4C4;H2AC20"
"REACTOME_HIV_LIFE_CYCLE",3.76179226541932e-15,4.15647210966004e-14,0.996986217533181,0.529217964111727,2.58727782870922,149,"XRCC4;POLR2K;CXCR4;CDK7;ELOC;GTF2E1;CCR5;NUP210;CHMP5;TAF9;VTA1;NUP50;POLR2B;TAF5;CCNT1;GTF2B;TAF13;CHMP2B;SUPT4H1;GTF2A1;TAF2;NUP37;ELOB;GTF2A2;POLR2D;XPO1;CHMP4B;TAF12;RAE1;TCEA1;CCNT2;TAF9B;TSG101;CD4;NUP155;TAF11;HMGA1;BANF1;PPIA;RCC1;FEN1;NUP153;NDC1;NUP205;NUP62;XRCC5;POLR2G;GTF2H3;RAN;KPNA1;POLR2J;NCBP2;NUP160;TAF4;GTF2E2;POLR2H;GTF2H2;LIG4;VPS37C;NUP43;SUPT16H;PDCD6IP;TBP;SEC13;CHMP7;RANBP2;TAF7;UBC;SEH1L;CCNK;CHMP2A;GTF2H5;CHMP4A;NELFCD;VPS4B;RNMT;RANBP1;NUP107;POLR2C"
"REACTOME_MITOTIC_G2_G2_M_PHASES",3.89552335908812e-15,4.26924023418763e-14,0.996986217533181,0.496194059038038,2.53257267337656,190,"TUBB3;CDK7;PSMA5;PPP2CA;PSMC2;PSMA6;PSMA4;PSMA2;MAPRE1;LIN54;TUBA1C;PLK1;NEDD1;PSMD6;CDKN1A;CCNB1;PSMA1;CDK1;PKMYT1;TPX2;MYBL2;PSMD14;NEK2;PSMD12;PSMB4;PSMD1;AURKA;CEP135;PSMB1;HMMR;XPO1;SKP1;PLK4;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;CCNB2;RAB8A;E2F3;MZT1;CCP110;ADRM1;PSMC4;TUBA4B;FOXM1;CDK2;HJURP;PSMD7;TUBA1B;HSP90AB1;DYNLL1;RBBP4;CKAP5;FKBPL;PSMA7;FBXW11;TUBA1A;HAUS2;CCNA2;HSP90AA1;SGO1;GTSE1;BORA;PSMB3;CDC25A;LCMT1;CDC25C;SEM1;E2F1;PSMB5;CENPF;CETN2;CUL1;CEP70;PSMD8;PSMD11;TUBA4A;PSMD3;PPP2R1A;TUBB;CSNK1D;UBC;PPP2R2A;HAUS1;OBI1;PSMC5;PSMC3;CEP43;CEP41;HAUS3;ACTR1A;WEE1;TUBB8"
"HALLMARK_COMPLEMENT",4.22094696637652e-15,4.58857783118996e-14,0.996986217533181,0.488344854858774,2.49131559115375,192,"CASP3;FN1;DOCK10;CTSH;IRF7;MMP13;GZMK;GNAI3;PHEX;DYRK2;OLR1;F5;APOC1;CR2;SERPINE1;USP15;LCK;PDP1;KIF2A;ATOX1;LAP3;PPP4C;GMFB;LCP2;CTSD;PFN1;CCL5;PLAUR;PIK3CG;FCER1G;GZMA;PLA2G7;PLEK;DUSP5;GNB2;SPOCK2;GATA3;USP16;CTSB;RASGRP1;APOBEC3G;HSPA5;TNFAIP3;CD55;CFB;LIPA;CTSS;GZMB;LAMP2;CTSL;MMP14;ERAP2;VCPIP1;IRF1;RNF4;CASP7;RABIF;PSMB9;PIK3R5;CASP1;GNB4;GCA;PLSCR1;GRB2;F7;MSRB1;PIM1;ADAM9;CTSV;LYN;WAS;SRC;PRDM4;PSEN1;GNGT2;HPCAL4;RHOG;TIMP1;ITGAM;EHD1;USP8;USP14;C2;CD40LG;CASP4;DPP4"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",4.90495698800771e-15,5.28950561586751e-14,0.996986217533181,0.653151589406609,2.83544061073097,75,"UBE2D1;PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;BUB3;PLK1;PSMD6;CCNB1;PSMA1;CDK1;PSMD14;NEK2;PSMD12;UBE2S;PSMB4;PSMD1;MAD2L1;AURKA;UBE2C;PSMB1;BUB1B;SKP1;PTTG1;FBXO5;PSMA3;PSMD2;PSMB2;PSMC6;CDC20;ADRM1;PSMC4;CDK2;PSMD7;UBE2E1;ANAPC11;PSMA7;CCNA2;RB1;PSMB3;AURKB;SEM1;PSMB5;CDC23;CUL1;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;CDC27;PSMB7;PSMC1;UBB"
"REACTOME_NEDDYLATION",5.74213378661974e-15,6.14317170187572e-14,0.996986217533181,0.474008549105222,2.46700707228895,222,"COPS8;KBTBD8;UBD;UBE2D1;BTBD1;ELOC;PSMA5;COMMD8;PSMC2;PSMA6;UBE2F;PSMA4;CISH;COMMD3;PSMA2;DCAF13;FEM1C;CUL5;DCUN1D1;FBXL16;DCAF7;CUL3;KCTD6;PSMD6;UBE2D2;CDKN1A;PSMA1;FBXO41;RNF7;HIF1A;PSMD14;PSMD12;PSMB4;COPS5;PSMD1;ELOB;SOCS6;UBA3;FBXO4;PSMB1;CUL2;CAND1;RBBP7;CCNF;SKP1;COMMD7;BIRC5;WSB2;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;NEDD8;ADRM1;PSMC4;DPP3;ASB7;SPSB1;UBE2D3;PSMD7;VHL;SOCS3;PSMA7;FBXW11;UBE2M;CUL4B;FEM1B;PALB2;FBXO6;PSMB3;LRR1;UFD1;SEM1;PSMB5;DTL;DDB1;COPS4;FBXO22;DCAF11;COMMD5;CUL1;NFE2L2;PSMD8;PSMD11;DCAF10;PSMD3;TULP4;COPS3;DCAF17;UBC;COPS2;COPS6;RBBP5;COMMD9;PSMC5;PSMC3;SQSTM1;NAE1;KLHL42;SPSB2;PUM2;NPLOC4;PSMB7;FBXL19;DCAF6;PSMC1;UBB;UBXN7"
"REACTOME_PROTEIN_UBIQUITINATION",6.07987681239727e-15,6.45328656937915e-14,0.996986217533181,0.642477644118749,2.80757855357137,78,"UBE2W;UBE2D1;PEX2;H2BC12;PEX13;H2BC9;UBE2N;UBE2B;UBE2K;BCL10;USP7;H2BC10;DERL1;H2BC8;UBE2D2;H2BC7;H2BC5;H2BC13;UBE2S;UBE2A;UBE2V2;SELENOS;H2BC14;OTULIN;H2BC4;H2BC17;UBE2C;UBE2Z;CDC73;CTR9;HLA-A;PCNA;UBE2G1;UBE2D3;UBE2E1;UBE2T;H2BC6;UBE2Q2;H2BC3;WAC;LEO1;UBA6;H2BC15;RNF181;H2BC11;USP5;UBA1;RTF1;RNF40;USP9X;UBE2L3;UBC"
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS",7.11623997166673e-15,7.49429022016152e-14,0.986546283587582,0.430379730215709,2.32172772810658,285,"KRAS;POLR2K;H2BC26;H3C12;UHMK1;GNG5;H4C12;H4C11;GNAI3;NRAS;APOC1;RAD21;APOC2;CBFB;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;CTSD;H3C10;ZNF217;H2BC9;NRIP1;GNG10;POLR2B;CCNT1;NCOA3;DLAT;EBAG9;HSPB1;TLE3;H2BC10;PTGES3;H2AC14;GNB2;KPNA2;KCTD6;H2BC8;GATA3;H2AC4;H4C9;H4C16;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;GTF2A1;H3C4;APOE;H4C14;FOXA1;KDM1B;H2BC14;H2BC4;GTF2A2;H4C15;H2BC17;H3C7;POLR2D;CDKN1B;XPO1;MMP2;RARA;CXXC5;H3C3;ABCG1;CHD1;HDAC1;MMP3;FKBP4;ZDHHC7;USF1;H2AC8;H3C13;PDPK1;H4C1;SDR16C5;NCOA2;ATF2;H2BC6;ELK1;SP1;GNB4;HSP90AB1;DDX5;H2BC3;H3C11;H3C14;TBL1XR1;MOV10;H3C15;H2BC15;POLR2G;H2BC11;H3-3A;SRC;PIK3R3;HSP90AA1;CREB1;GNGT2;PDHB;ARL4C;POLR2J;H2AC6;STAG2;H3C2;RDH14;POLR2H;GNB1;H4C8;H2AZ2;RUNX1;H3-3B;TBP;MED1;POU2F1;MYB;H2AJ;KDM4A;H4C4;H2AC20;PRKCZ;MAPK1;H3C6;GNAI2;RDH11;SMC3"
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",7.22987031093028e-15,7.55493424739072e-14,0.986546283587582,0.666953680624093,2.82953287105562,68,"KRAS;REL;CARD11;PSMA5;NRAS;PSMC2;PSMA6;PSMA4;NFATC2;PSMA2;NFKBIE;BCL10;PSMD6;RASGRP1;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;FKBP1A;PSMB1;SKP1;PRKCB;PSMA3;PSMD2;PSMB2;PSMC6;CHUK;ADRM1;PSMC4;PPIA;PSMD7;MAP3K7;PSMA7;FBXW11;NFKB1;PSMB3;SEM1;PSMB5;MALT1;CUL1;PSMD8;PSMD11;RELA;PSMD3;UBC;PSMC5;IKBKB;PSMC3;RASGRP3"
"REACTOME_SIGNALING_BY_NOTCH",8.21822536267307e-15,8.52166752991023e-14,0.986546283587582,0.460317608652503,2.39931291082982,228,"STAT1;H2BC26;H3C12;H4C12;H4C11;PSMA5;YWHAZ;PSMC2;PSMA6;PSMA4;IKZF1;PSMA2;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;MDK;TMED2;TLE3;H2BC10;ATP2A3;NEURL1;H2AC14;PSMD6;APH1A;H2BC8;H2AC4;H4C9;PSMA1;H4C16;PTCRA;H2AX;SEL1L;HIF1A;H2BC7;PSMD14;H2BC21;H2BC5;PSMD12;H2BC13;RAB6A;PSMB4;H3C4;PSMD1;H4C14;H2BC14;ITCH;H2BC4;H4C15;H2BC17;PSMB1;H3C7;GZMB;SKP1;PSENEN;ADAM10;PSMA3;DLGAP5;RBX1;PSMD2;PSMB2;PSMC6;H3C3;HDAC1;E2F3;ADRM1;PSMC4;H2AC8;H3C13;H4C1;PSMD7;H2BC6;CCNC;H2BC3;H3C11;H3C14;TACC3;TBL1XR1;MOV10;H3C15;PSMA7;H2BC15;ATP2A2;H2BC11;H3-3A;ADAM17;CREB1;PSMB3;MAML1;PSEN1;H2AC6;H3C2;SEM1;E2F1;PRKCI;PSMB5;LFNG;H4C8;H2AZ2;RUNX1;H3-3B;NCSTN;CUL1;B4GALT1;PSMD8;PSMD11;PSMD3;H2AJ;H4C4;H2AC20;UBC"
"REACTOME_CELL_JUNCTION_ORGANIZATION",9.73698361752998e-15,1.00194304705576e-13,0.986546283587582,0.430342844973192,2.32063035764894,290,"ADAM19;H2BC26;H3C12;ACTB;H4C12;H4C11;PSMA5;SPCS3;PSMC2;PSMA6;PSMA4;WT1;STRAP;PSMA2;H3C8;H2AC19;H2AC18;H2BC12;CANX;H2AC7;H3C10;ZNF217;H2BC9;TCF3;H2BC10;CDH11;H2AC14;SPCS1;PARD6B;ACTG1;PSMD6;H2BC8;RPN1;H2AC4;CTSB;H4C9;PSMA1;H4C16;H2AX;H2BC7;PSMD14;H2BC21;H2BC5;PSMD12;H2BC13;CLDN3;OSTC;PSMB4;CSNK2A3;H3C4;PSMD1;H4C14;NECTIN2;H2BC14;H2BC4;H4C15;H2BC17;CBLL1;PSMB1;H3C7;CTSS;CLDN4;RBBP7;CLDN9;VASP;CTSL;PKM;CSNK2A1;PSMA3;PSMD2;PSMB2;PSMC6;H3C3;HDAC1;SPCS2;ZC3H12A;ADRM1;PSMC4;H2AC8;H3C13;CDH2;H4C1;PSMD7;RPN2;ARID1A;CLDN1;H2BC6;SP1;STT3A;CDH1;CLDN7;H2BC3;H3C11;H3C14;RBBP4;MOV10;H3C15;PSMA7;EZH2;H2BC15;DNTTIP1;MTBP;H2BC11;SEC11A;H3-3A;LIMS1;RB1;SRC;PSMB3;F11R;H2AC6;DAD1;TCF12;H3C2;TMEM258;SEM1;PRKCI;PSMB5;SEC11C;H4C8;H2AZ2;TGIF2;H3-3B;SIRT1;GANAB;CLDN12;CDH7;PSMD8;PSMD11;PSMD3;ACTA1;OST4;H2AJ;H4C4;H2AC20;UBC;MAPK1;DNM2;CRB3;H3C6"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",1.1932788178473e-14,1.21859079277134e-13,0.986546283587582,0.569146232929323,2.6888841907899,118,"POLR2K;H2BC26;H3C12;H4C12;H4C11;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;POLR2B;NCOA3;CNOT6;H2BC10;H2AC14;H2BC8;H2AC4;H4C9;H4C16;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;H3C4;H4C14;CNOT9;H2BC14;H2BC4;H4C15;H2BC17;H3C7;POLR2D;RBBP7;RARA;H3C3;PAGR1;H2AC8;H3C13;H4C1;CTCF;HOXB2;H2BC6;DPY30;H2BC3;H3C11;H3C14;RBBP4;H3C15;EZH2;H2BC15;POLR2G;KDM6A;H2BC11;H3-3A;POLR2J;H2AC6;H3C2;PKNOX1;POLR2H;H4C8;H2AZ2;H3-3B;MAFB;H2AJ;H4C4;H2AC20;RBBP5;H3C6"
"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",1.40800352430712e-14,1.42705921110226e-13,0.986546283587582,0.618360836286522,2.76761698997471,89,"LEF1;H2BC26;H3C12;H4C12;H4C11;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;TLE3;H2BC10;H2AC14;H2BC8;H2AC4;H4C9;H4C16;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;RUNX3;H3C4;H4C14;H2BC14;H2BC4;H4C15;H2BC17;H3C7;CDC73;RUVBL1;H3C3;HDAC1;H2AC8;H3C13;BCL9;H4C1;H2BC6;DPY30;H2BC3;H3C11;LEO1;H3C14;H3C15;H2BC15;H2BC11;H3-3A;H2AC6;H3C2;PYGO2;H4C8;H2AZ2;H3-3B;H2AJ;H4C4;H2AC20;RBBP5;H3C6"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",1.6862241709186e-14,1.69629118089423e-13,0.97599468306432,0.562146630664088,2.65441868340254,119,"CAPZA1;CAPZA2;TUBB3;CTSH;DCTN5;AP1S3;HLA-DRA;IFI30;AP1S2;HLA-DMB;KIF2A;CTSK;CANX;HLA-DPA1;HLA-DOA;CTSD;HLA-DQB1;HLA-DQB2;TUBA1C;AP1G1;SEC24A;CTSB;HLA-DPB1;HLA-DQA1;KIF23;CLTC;SEC31A;KIF5B;AP1S1;KIF18A;KIF11;CTSS;CD74;KIF4A;CTSL;RACGAP1;HLA-DRB1;AP2M1;KIF2C;AP2S1;CENPE;CAPZB;TUBA4B;TUBA1B;KIF22;DYNLL1;ARF1;CTSA;RAB7A;SEC24D;LAG3;TUBA1A;SAR1B;HLA-DQA2;KIF20A;CTSV;AP1B1;DYNC1LI1;DYNLL2;HLA-DMA;SEC24C;AP2B1;HLA-DRB5;HLA-DOB;KIF15;SEC13;DCTN4;KIF3B;TUBA4A;KIF3A;AP1M2;DNM2"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING",1.73279986157219e-14,1.73023275066616e-13,0.97599468306432,0.617315041006232,2.75728633963487,87,"CARD11;CCL22;UBE2D1;PSMA5;PSMC2;PSMA6;PSMA4;PYCARD;NFATC2;PSMA2;CASP8;UBE2N;BCL10;PSMD6;UBE2D2;PSMA1;PSMD14;PSMD12;CLEC7A;PSMB4;PSMD1;UBA3;PSMB1;SKP1;SYK;IL1B;PSMA3;PSMD2;PSMB2;PSMC6;CHUK;ADRM1;PSMC4;PDPK1;PSMD7;UBE2V1;TAB3;MAP3K7;PSMA7;FBXW11;NFKB1;UBE2M;SRC;PSMB3;SEM1;PSMB5;MALT1;CUL1;PSMD8;PSMD11;RELA;RELB;PSMD3;UBC;PSMC5;IKBKB;PSMC3;NFKB2;PSMB7;PSMC1;UBB"
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",1.86011561146782e-14,1.84370282666076e-13,0.97599468306432,0.614367432485224,2.74340293508315,88,"TNFRSF9;TNFRSF12A;TNFSF13B;PSMA5;PSMC2;PSMA6;PSMA4;TNFSF8;TNFRSF18;PSMA2;BIRC3;TNF;CD70;LTB;PSMD6;PSMA1;PSMD14;PSMD12;BIRC2;CD27;PSMB4;PSMD1;TNFRSF11B;UBA3;FASLG;PSMB1;TNFRSF13C;SKP1;PSMA3;PSMD2;PSMB2;PSMC6;TNFRSF4;CHUK;ADRM1;PSMC4;PSMD7;PSMA7;FBXW11;UBE2M;TNFSF9;PSMB3;TNFRSF13B;SEM1;PSMB5;CD40LG;CUL1;TNFSF14;PSMD8;PSMD11;RELB;PSMD3;LTA;UBC;PSMC5;PSMC3;NFKB2;TRAF3;PSMB7;PSMC1;UBB;TRAF2;TNFSF11;TNFSF13;PSMD13;EDARADD"
"REACTOME_AMYLOID_FIBER_FORMATION",4.58928864824648e-14,4.51559204221624e-13,0.965327754226083,0.60301574347182,2.71846092805259,96,"H2BC26;H3C12;H4C12;H4C11;B2M;UBE2L6;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;LYZ;H3C10;H2BC9;H2BC10;H2AC14;APH1A;H2BC8;H2AC4;H4C9;H4C16;H2AZ1;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;SIAH2;H3C4;APOE;H4C14;H2BC14;H2BC4;H4C15;H2BC17;H3C7;TSPAN33;PSENEN;ADAM10;H3C3;H2AC8;H3C13;H4C1;H2BC6;H2BC3;H3C11;H3C14;H3C15;H2BC15;TSPAN15;H2BC11;H3-3A;H2AC6;H3C2;GGA2;H4C8;H3-3B;NCSTN;USP9X;SIAH1;H4C4;H2AC20;UBC"
